id,formula,mz,charge,ion
nuclas#34,C30H44N6O13,347.1410413,-2,[M-2H]2-
nuclas#35,C29H41N5O13,332.6277668,-2,[M-2H]2-
nuclas#36,C29H41N5O13,332.6277668,-2,[M-2H]2-
nuclas#71,C25H37N5O9,274.6222875,-2,[M-2H]2-
osas#1,C25H37NO10,254.6135967,-2,[M-2H]2-
osas#7,C25H35NO10,253.6057717,-2,[M-2H]2-
osas#13,C34H55N2O20P,420.1470129,-2,[M-2H]2-
osas#15,C27H40N2O11,283.1243286,-2,[M-2H]2-
osas#24,C25H37NO11,262.6110541,-2,[M-2H]2-
osas#91,C25H38N2O10,262.1190463,-2,[M-2H]2-
osas#92,C28H45N2O15P,339.1206012,-2,[M-2H]2-
paso#9,C30H38N2O11,300.1165036,-2,[M-2H]2-
pugl#1,C17H25N5O5S,204.5715434,-2,[M-2H]2-
puglas#1,C30H47N5O10S,333.6449053,-2,[M-2H]2-
nuclas#36,C30H42N6O14,354.1306736,-2,[M-2H]2-
uglas#11,C24H37N4O16P,333.0898324,-2,[M-2H]2-
uglas#31,C26H39N4O16P,346.0976574,-2,[M-2H]2-
uglas#71,C24H35N4O16P,332.0820073,-2,[M-2H]2-
ascr#1,C13H24O6,275.150012,-1,[M-H]1-
ascr#2,C12H22O5,245.1394474,-1,[M-H]1-
ascr#3,C15H26O6,301.1656621,-1,[M-H]1-
ascr#4,C18H32O10,407.1922708,-1,[M-H]1-
ascr#5,C9H16O6,219.0874118,-1,[M-H]1-
ascr#6.1,C12H24O5,247.1550974,-1,[M-H]1-
ascr#6.2,C12H24O5,247.1550974,-1,[M-H]1-
ascr#7,C13H22O6,273.134362,-1,[M-H]1-
ascr#8,C20H27NO7,392.1714758,-1,[M-H]1-
icas#9,C20H25NO7,390.1558257,-1,[M-H]1-
dafa#1,C27H40O3,411.2904687,-1,[M-H]1-
dafa#2,C27H42O3,413.3061188,-1,[M-H]1-
dafa#3,C27H44O3,415.3217688,-1,[M-H]1-
dafa#4,C27H42O3,413.3061188,-1,[M-H]1-
dafa#5,C27H44O3,415.3217688,-1,[M-H]1-
dafa#6,C27H44O3,415.3217688,-1,[M-H]1-
ascr#9,C11H20O6,247.1187119,-1,[M-H]1-
ascr#10,C15H28O6,303.1813122,-1,[M-H]1-
ascr#11,C10H18O6,233.1030618,-1,[M-H]1-
ascr#12,C12H22O6,261.134362,-1,[M-H]1-
ascr#13,C14H24O6,287.150012,-1,[M-H]1-
ascr#14,C14H26O6,289.1656621,-1,[M-H]1-
ascr#15,C16H28O6,315.1813122,-1,[M-H]1-
ascr#16,C16H30O6,317.1969622,-1,[M-H]1-
ascr#17,C17H30O6,329.1969622,-1,[M-H]1-
ascr#18,C17H32O6,331.2126123,-1,[M-H]1-
ascr#19,C18H32O6,343.2126123,-1,[M-H]1-
ascr#20,C18H34O6,345.2282624,-1,[M-H]1-
ascr#21,C19H34O6,357.2282624,-1,[M-H]1-
ascr#22,C19H36O6,359.2439124,-1,[M-H]1-
ascr#23,C20H36O6,371.2439124,-1,[M-H]1-
ascr#24,C20H38O6,373.2595625,-1,[M-H]1-
ascr#25,C21H38O6,385.2595625,-1,[M-H]1-
ascr#26,C21H40O6,387.2752125,-1,[M-H]1-
ascr#27,C22H40O6,399.2752125,-1,[M-H]1-
ascr#28,C22H42O6,401.2908626,-1,[M-H]1-
ascr#29,C23H42O6,413.2908626,-1,[M-H]1-
ascr#30,C23H44O6,415.3065127,-1,[M-H]1-
ascr#31,C24H44O6,427.3065127,-1,[M-H]1-
ascr#32,C24H46O6,429.3221627,-1,[M-H]1-
ascr#33,C25H46O6,441.3221627,-1,[M-H]1-
ascr#34,C25H48O6,443.3378128,-1,[M-H]1-
ascr#35,C26H48O6,455.3378128,-1,[M-H]1-
ascr#36,C26H50O6,457.3534629,-1,[M-H]1-
ascr#37,C27H50O6,469.3534629,-1,[M-H]1-
ascr#38,C27H52O6,471.3691129,-1,[M-H]1-
bhas#10,C15H28O7,319.1762268,-1,[M-H]1-
bhas#16,C16H30O7,333.1918768,-1,[M-H]1-
bhas#18,C17H32O7,347.2075269,-1,[M-H]1-
bhas#20,C18H34O7,361.223177,-1,[M-H]1-
bhas#22,C19H36O7,375.238827,-1,[M-H]1-
bhas#24,C20H38O7,389.2544771,-1,[M-H]1-
bhas#26,C21H40O7,403.2701272,-1,[M-H]1-
bhas#28,C22H42O7,417.2857772,-1,[M-H]1-
bhas#30,C23H44O7,431.3014273,-1,[M-H]1-
bhas#32,C24H46O7,445.3170774,-1,[M-H]1-
bhas#34,C25H48O7,459.3327274,-1,[M-H]1-
bhas#36,C26H50O7,473.3483775,-1,[M-H]1-
bhas#38,C27H52O7,487.3640276,-1,[M-H]1-
bhas#40,C28H54O7,501.3796776,-1,[M-H]1-
bhas#42,C29H56O7,515.3953277,-1,[M-H]1-
bhos#10,C15H28O7,319.1762268,-1,[M-H]1-
bhos#16,C16H30O7,333.1918768,-1,[M-H]1-
bhos#18,C17H32O7,347.2075269,-1,[M-H]1-
bhos#20,C18H34O7,361.223177,-1,[M-H]1-
bhos#22,C19H36O7,375.238827,-1,[M-H]1-
bhos#24,C20H38O7,389.2544771,-1,[M-H]1-
bhos#26,C21H40O7,403.2701272,-1,[M-H]1-
bhos#28,C22H42O7,417.2857772,-1,[M-H]1-
bhos#30,C23H44O7,431.3014273,-1,[M-H]1-
bhos#32,C24H46O7,445.3170774,-1,[M-H]1-
bhos#34,C25H48O7,459.3327274,-1,[M-H]1-
bhos#36,C26H50O7,473.3483775,-1,[M-H]1-
bhos#38,C27H52O7,487.3640276,-1,[M-H]1-
bhos#40,C28H54O7,501.3796776,-1,[M-H]1-
bhos#42,C29H56O7,515.3953277,-1,[M-H]1-
ibha#10,C24H33NO8,462.2133406,-1,[M-H]1-
ibha#16,C25H35NO8,476.2289906,-1,[M-H]1-
ibha#18,C26H37NO8,490.2446407,-1,[M-H]1-
ibha#20,C27H39NO8,504.2602908,-1,[M-H]1-
ibha#22,C28H41NO8,518.2759408,-1,[M-H]1-
ibha#24,C29H43NO8,532.2915909,-1,[M-H]1-
ibha#26,C30H45NO8,546.307241,-1,[M-H]1-
ibha#28,C31H47NO8,560.322891,-1,[M-H]1-
ibha#30,C32H49NO8,574.3385411,-1,[M-H]1-
ibho#10,C24H33NO8,462.2133406,-1,[M-H]1-
ibho#16,C25H35NO8,476.2289906,-1,[M-H]1-
ibho#18,C26H37NO8,490.2446407,-1,[M-H]1-
ibho#20,C27H39NO8,504.2602908,-1,[M-H]1-
ibho#22,C28H41NO8,518.2759408,-1,[M-H]1-
ibho#24,C29H43NO8,532.2915909,-1,[M-H]1-
ibho#26,C30H45NO8,546.307241,-1,[M-H]1-
icas#1,C22H29NO7,418.1871258,-1,[M-H]1-
icas#2,C21H27NO6,388.1765611,-1,[M-H]1-
iglu#1,C14H17NO5,278.1033962,-1,[M-H]1-
iglu#2,C14H18NO8P,358.0697266,-1,[M-H]1-
angl#1,C13H17NO7,298.0932254,-1,[M-H]1-
angl#2,C13H18NO10P,378.0595558,-1,[M-H]1-
icas#3,C24H31NO7,444.2027759,-1,[M-H]1-
icas#6.1,C21H29NO6,390.1922112,-1,[M-H]1-
icas#6.2,C21H29NO6,390.1922112,-1,[M-H]1-
icas#7,C22H27NO7,416.1714758,-1,[M-H]1-
icas#10,C24H33NO7,446.218426,-1,[M-H]1-
icas#12,C21H27NO7,404.1714758,-1,[M-H]1-
icas#14,C23H31NO7,432.2027759,-1,[M-H]1-
icas#15,C25H33NO7,458.218426,-1,[M-H]1-
icas#16,C25H35NO7,460.234076,-1,[M-H]1-
icas#17,C26H35NO7,472.234076,-1,[M-H]1-
icas#18,C26H37NO7,474.2497261,-1,[M-H]1-
icas#19,C27H37NO7,486.2497261,-1,[M-H]1-
icas#20,C27H39NO7,488.2653761,-1,[M-H]1-
icas#21,C28H39NO7,500.2653761,-1,[M-H]1-
icas#22,C28H41NO7,502.2810262,-1,[M-H]1-
icos#1,C22H29NO7,418.1871258,-1,[M-H]1-
icos#3,C24H31NO7,444.2027759,-1,[M-H]1-
icos#9,C20H25NO7,390.1558257,-1,[M-H]1-
icos#10,C24H33NO7,446.218426,-1,[M-H]1-
icos#15,C25H33NO7,458.218426,-1,[M-H]1-
icos#16,C25H35NO7,460.234076,-1,[M-H]1-
icos#17,C26H35NO7,472.234076,-1,[M-H]1-
icos#18,C26H37NO7,474.2497261,-1,[M-H]1-
oscr#1,C13H24O6,275.150012,-1,[M-H]1-
oscr#3,C15H26O6,301.1656621,-1,[M-H]1-
oscr#7,C13H22O6,273.134362,-1,[M-H]1-
oscr#9,C11H20O6,247.1187119,-1,[M-H]1-
oscr#10,C15H28O6,303.1813122,-1,[M-H]1-
oscr#12,C12H22O6,261.134362,-1,[M-H]1-
oscr#14,C14H26O6,289.1656621,-1,[M-H]1-
oscr#15,C16H28O6,315.1813122,-1,[M-H]1-
oscr#16,C16H30O6,317.1969622,-1,[M-H]1-
oscr#17,C17H30O6,329.1969622,-1,[M-H]1-
oscr#18,C17H32O6,331.2126123,-1,[M-H]1-
oscr#19,C18H32O6,343.2126123,-1,[M-H]1-
oscr#20,C18H34O6,345.2282624,-1,[M-H]1-
oscr#21,C19H34O6,357.2282624,-1,[M-H]1-
oscr#22,C19H36O6,359.2439124,-1,[M-H]1-
oscr#23,C20H36O6,371.2439124,-1,[M-H]1-
oscr#24,C20H38O6,373.2595625,-1,[M-H]1-
oscr#25,C21H38O6,385.2595625,-1,[M-H]1-
oscr#26,C21H40O6,387.2752125,-1,[M-H]1-
oscr#27,C22H40O6,399.2752125,-1,[M-H]1-
oscr#28,C22H42O6,401.2908626,-1,[M-H]1-
oscr#29,C23H42O6,413.2908626,-1,[M-H]1-
oscr#30,C23H44O6,415.3065127,-1,[M-H]1-
oscr#31,C24H44O6,427.3065127,-1,[M-H]1-
oscr#32,C24H46O6,429.3221627,-1,[M-H]1-
oscr#33,C25H46O6,441.3221627,-1,[M-H]1-
oscr#34,C25H48O6,443.3378128,-1,[M-H]1-
oscr#35,C26H48O6,455.3378128,-1,[M-H]1-
oscr#36,C26H50O6,457.3534629,-1,[M-H]1-
oscr#37,C27H50O6,469.3534629,-1,[M-H]1-
oscr#38,C27H52O6,471.3691129,-1,[M-H]1-
glas#1,C19H34O11,437.2028355,-1,[M-H]1-
glas#3,C21H36O11,463.2184855,-1,[M-H]1-
glas#10,C21H38O11,465.2341356,-1,[M-H]1-
glas#16,C22H40O11,479.2497856,-1,[M-H]1-
glas#18,C23H42O11,493.2654357,-1,[M-H]1-
glas#20,C24H44O11,507.2810858,-1,[M-H]1-
glas#22,C25H46O11,521.2967358,-1,[M-H]1-
glas#24,C26H48O11,535.3123859,-1,[M-H]1-
glas#26,C27H50O11,549.328036,-1,[M-H]1-
hbas#3,C22H30O8,421.1867915,-1,[M-H]1-
hbas#10,C22H32O8,423.2024415,-1,[M-H]1-
mbas#3,C20H32O7,383.2075269,-1,[M-H]1-
mbas#10,C20H34O7,385.223177,-1,[M-H]1-
dasc#1,C26H46O11,533.2967358,-1,[M-H]1-
npar#1,C26H38N6O13,641.2424089,-1,[M-H]1-
npar#2,C21H30N6O9,509.2001501,-1,[M-H]1-
part#9,C11H20O6,247.1187119,-1,[M-H]1-
pasa#9,C30H38N2O10,585.245369,-1,[M-H]1-
pasc#1,C25H37NO9,494.2395553,-1,[M-H]1-
pasc#9,C23H33NO9,466.2082552,-1,[M-H]1-
pasc#12,C24H35NO9,480.2239053,-1,[M-H]1-
pasy#9,C23H31NO8,448.1976905,-1,[M-H]1-
ubas#1,C27H46N2O13,605.2927131,-1,[M-H]1-
ubas#2,C28H48N2O13,619.3083632,-1,[M-H]1-
dhas#18,C17H32O8,363.2024415,-1,[M-H]1-
tsas#9,C23H33NO9,466.2082552,-1,[M-H]1-
osas#9,C23H33NO10,482.2031698,-1,[M-H]1-
osas#10,C27H41NO10,538.2657701,-1,[M-H]1-
osas#2,C24H35NO9,480.2239053,-1,[M-H]1-
sufac#1,C15H30O6S,337.169033,-1,[M-H]1-
sufal#1,C15H32O5S,323.1897684,-1,[M-H]1-
sufal#2,C15H32O5S,323.1897684,-1,[M-H]1-
sufal#3,C15H32O5S,323.1897684,-1,[M-H]1-
sufal#4,C15H32O5S,323.1897684,-1,[M-H]1-
sufac#2,C15H30O6S,337.169033,-1,[M-H]1-
npar#3,C21H30N6O10,525.1950648,-1,[M-H]1-
anglas#1,C26H39NO12,556.2399492,-1,[M-H]1-
anglas#2,C26H40NO15P,636.2062796,-1,[M-H]1-
anglas#3,C28H41NO12,582.2555993,-1,[M-H]1-
anglas#7,C26H37NO12,554.2242992,-1,[M-H]1-
anglas#9,C24H35NO12,528.2086491,-1,[M-H]1-
ascr#69,C18H34O10,409.2079208,-1,[M-H]1-
ascr#81,C25H34N2O10,521.2140689,-1,[M-H]1-
ascr#82,C30H41N3O13,650.2566619,-1,[M-H]1-
bhas#9,C11H20O7,263.1136265,-1,[M-H]1-
bkas#1,C13H22O7,289.1292766,-1,[M-H]1-
glosas#2,C30H45NO14,642.2767287,-1,[M-H]1-
glosas#9,C29H43NO15,644.2559932,-1,[M-H]1-
glosas#10,C33H51NO15,700.3185935,-1,[M-H]1-
glosas#21,C30H45NO14,642.2767287,-1,[M-H]1-
glosas#91,C29H43NO15,644.2559932,-1,[M-H]1-
glosas#101,C33H51NO15,700.3185935,-1,[M-H]1-
hbas#9,C18H24O8,367.1398413,-1,[M-H]1-
hbas#13,C24H34O13,529.1926647,-1,[M-H]1-
iglas#1,C27H39NO10,536.25012,-1,[M-H]1-
iglas#2,C27H40NO13P,616.2164504,-1,[M-H]1-
iglas#3,C29H41NO10,562.2657701,-1,[M-H]1-
iglas#7,C27H37NO10,534.2344699,-1,[M-H]1-
npar#4,C27H40N6O13S,687.2301297,-1,[M-H]1-
nuclas#31,C27H41N5O9,578.2831515,-1,[M-H]1-
nuclas#32,C27H41N5O9,578.2831515,-1,[M-H]1-
nuclas#33,C30H44N6O13,695.2893591,-1,[M-H]1-
nuclas#34,C30H44N6O13,695.2893591,-1,[M-H]1-
nuclas#35,C29H41N5O13,666.26281,-1,[M-H]1-
nuclas#36,C29H41N5O13,666.26281,-1,[M-H]1-
nuclas#71,C25H37N5O9,550.2518514,-1,[M-H]1-
osas#1,C25H37NO10,510.2344699,-1,[M-H]1-
osas#7,C25H35NO10,508.2188199,-1,[M-H]1-
osas#13,C34H55N2O20P,841.3013022,-1,[M-H]1-
osas#15,C27H40N2O11,567.2559337,-1,[M-H]1-
osas#24,C25H37NO11,526.2293846,-1,[M-H]1-
osas#91,C25H38N2O10,525.245369,-1,[M-H]1-
osas#92,C28H45N2O15P,679.2484788,-1,[M-H]1-
paso#9,C30H38N2O11,601.2402836,-1,[M-H]1-
pugl#1,C17H25N5O5S,410.1503632,-1,[M-H]1-
puglas#1,C30H47N5O10S,668.297087,-1,[M-H]1-
nuclas#36,C30H42N6O14,709.2686236,-1,[M-H]1-
uglas#11,C24H37N4O16P,667.1869412,-1,[M-H]1-
uglas#31,C26H39N4O16P,693.2025912,-1,[M-H]1-
uglas#71,C24H35N4O16P,665.1712911,-1,[M-H]1-
ascr#1,C13H24O6,311.1266898,-1,[M+Cl]1-
ascr#2,C12H22O5,281.1161251,-1,[M+Cl]1-
ascr#3,C15H26O6,337.1423398,-1,[M+Cl]1-
ascr#4,C18H32O10,443.1689485,-1,[M+Cl]1-
ascr#5,C9H16O6,255.0640895,-1,[M+Cl]1-
ascr#6.1,C12H24O5,283.1317752,-1,[M+Cl]1-
ascr#6.2,C12H24O5,283.1317752,-1,[M+Cl]1-
ascr#7,C13H22O6,309.1110397,-1,[M+Cl]1-
ascr#8,C20H27NO7,428.1481535,-1,[M+Cl]1-
icas#9,C20H25NO7,426.1325034,-1,[M+Cl]1-
dafa#1,C27H40O3,447.2671464,-1,[M+Cl]1-
dafa#2,C27H42O3,449.2827965,-1,[M+Cl]1-
dafa#3,C27H44O3,451.2984466,-1,[M+Cl]1-
dafa#4,C27H42O3,449.2827965,-1,[M+Cl]1-
dafa#5,C27H44O3,451.2984466,-1,[M+Cl]1-
dafa#6,C27H44O3,451.2984466,-1,[M+Cl]1-
ascr#9,C11H20O6,283.0953896,-1,[M+Cl]1-
ascr#10,C15H28O6,339.1579899,-1,[M+Cl]1-
ascr#11,C10H18O6,269.0797396,-1,[M+Cl]1-
ascr#12,C12H22O6,297.1110397,-1,[M+Cl]1-
ascr#13,C14H24O6,323.1266898,-1,[M+Cl]1-
ascr#14,C14H26O6,325.1423398,-1,[M+Cl]1-
ascr#15,C16H28O6,351.1579899,-1,[M+Cl]1-
ascr#16,C16H30O6,353.17364,-1,[M+Cl]1-
ascr#17,C17H30O6,365.17364,-1,[M+Cl]1-
ascr#18,C17H32O6,367.18929,-1,[M+Cl]1-
ascr#19,C18H32O6,379.18929,-1,[M+Cl]1-
ascr#20,C18H34O6,381.2049401,-1,[M+Cl]1-
ascr#21,C19H34O6,393.2049401,-1,[M+Cl]1-
ascr#22,C19H36O6,395.2205902,-1,[M+Cl]1-
ascr#23,C20H36O6,407.2205902,-1,[M+Cl]1-
ascr#24,C20H38O6,409.2362402,-1,[M+Cl]1-
ascr#25,C21H38O6,421.2362402,-1,[M+Cl]1-
ascr#26,C21H40O6,423.2518903,-1,[M+Cl]1-
ascr#27,C22H40O6,435.2518903,-1,[M+Cl]1-
ascr#28,C22H42O6,437.2675404,-1,[M+Cl]1-
ascr#29,C23H42O6,449.2675404,-1,[M+Cl]1-
ascr#30,C23H44O6,451.2831904,-1,[M+Cl]1-
ascr#31,C24H44O6,463.2831904,-1,[M+Cl]1-
ascr#32,C24H46O6,465.2988405,-1,[M+Cl]1-
ascr#33,C25H46O6,477.2988405,-1,[M+Cl]1-
ascr#34,C25H48O6,479.3144905,-1,[M+Cl]1-
ascr#35,C26H48O6,491.3144905,-1,[M+Cl]1-
ascr#36,C26H50O6,493.3301406,-1,[M+Cl]1-
ascr#37,C27H50O6,505.3301406,-1,[M+Cl]1-
ascr#38,C27H52O6,507.3457907,-1,[M+Cl]1-
bhas#10,C15H28O7,355.1529045,-1,[M+Cl]1-
bhas#16,C16H30O7,369.1685546,-1,[M+Cl]1-
bhas#18,C17H32O7,383.1842047,-1,[M+Cl]1-
bhas#20,C18H34O7,397.1998547,-1,[M+Cl]1-
bhas#22,C19H36O7,411.2155048,-1,[M+Cl]1-
bhas#24,C20H38O7,425.2311548,-1,[M+Cl]1-
bhas#26,C21H40O7,439.2468049,-1,[M+Cl]1-
bhas#28,C22H42O7,453.262455,-1,[M+Cl]1-
bhas#30,C23H44O7,467.278105,-1,[M+Cl]1-
bhas#32,C24H46O7,481.2937551,-1,[M+Cl]1-
bhas#34,C25H48O7,495.3094052,-1,[M+Cl]1-
bhas#36,C26H50O7,509.3250552,-1,[M+Cl]1-
bhas#38,C27H52O7,523.3407053,-1,[M+Cl]1-
bhas#40,C28H54O7,537.3563554,-1,[M+Cl]1-
bhas#42,C29H56O7,551.3720054,-1,[M+Cl]1-
bhos#10,C15H28O7,355.1529045,-1,[M+Cl]1-
bhos#16,C16H30O7,369.1685546,-1,[M+Cl]1-
bhos#18,C17H32O7,383.1842047,-1,[M+Cl]1-
bhos#20,C18H34O7,397.1998547,-1,[M+Cl]1-
bhos#22,C19H36O7,411.2155048,-1,[M+Cl]1-
bhos#24,C20H38O7,425.2311548,-1,[M+Cl]1-
bhos#26,C21H40O7,439.2468049,-1,[M+Cl]1-
bhos#28,C22H42O7,453.262455,-1,[M+Cl]1-
bhos#30,C23H44O7,467.278105,-1,[M+Cl]1-
bhos#32,C24H46O7,481.2937551,-1,[M+Cl]1-
bhos#34,C25H48O7,495.3094052,-1,[M+Cl]1-
bhos#36,C26H50O7,509.3250552,-1,[M+Cl]1-
bhos#38,C27H52O7,523.3407053,-1,[M+Cl]1-
bhos#40,C28H54O7,537.3563554,-1,[M+Cl]1-
bhos#42,C29H56O7,551.3720054,-1,[M+Cl]1-
ibha#10,C24H33NO8,498.1900183,-1,[M+Cl]1-
ibha#16,C25H35NO8,512.2056684,-1,[M+Cl]1-
ibha#18,C26H37NO8,526.2213184,-1,[M+Cl]1-
ibha#20,C27H39NO8,540.2369685,-1,[M+Cl]1-
ibha#22,C28H41NO8,554.2526186,-1,[M+Cl]1-
ibha#24,C29H43NO8,568.2682686,-1,[M+Cl]1-
ibha#26,C30H45NO8,582.2839187,-1,[M+Cl]1-
ibha#28,C31H47NO8,596.2995688,-1,[M+Cl]1-
ibha#30,C32H49NO8,610.3152188,-1,[M+Cl]1-
ibho#10,C24H33NO8,498.1900183,-1,[M+Cl]1-
ibho#16,C25H35NO8,512.2056684,-1,[M+Cl]1-
ibho#18,C26H37NO8,526.2213184,-1,[M+Cl]1-
ibho#20,C27H39NO8,540.2369685,-1,[M+Cl]1-
ibho#22,C28H41NO8,554.2526186,-1,[M+Cl]1-
ibho#24,C29H43NO8,568.2682686,-1,[M+Cl]1-
ibho#26,C30H45NO8,582.2839187,-1,[M+Cl]1-
icas#1,C22H29NO7,454.1638036,-1,[M+Cl]1-
icas#2,C21H27NO6,424.1532389,-1,[M+Cl]1-
iglu#1,C14H17NO5,314.0800739,-1,[M+Cl]1-
iglu#2,C14H18NO8P,394.0464043,-1,[M+Cl]1-
angl#1,C13H17NO7,334.0699032,-1,[M+Cl]1-
angl#2,C13H18NO10P,414.0362336,-1,[M+Cl]1-
icas#3,C24H31NO7,480.1794536,-1,[M+Cl]1-
icas#6.1,C21H29NO6,426.1688889,-1,[M+Cl]1-
icas#6.2,C21H29NO6,426.1688889,-1,[M+Cl]1-
icas#7,C22H27NO7,452.1481535,-1,[M+Cl]1-
icas#10,C24H33NO7,482.1951037,-1,[M+Cl]1-
icas#12,C21H27NO7,440.1481535,-1,[M+Cl]1-
icas#14,C23H31NO7,468.1794536,-1,[M+Cl]1-
icas#15,C25H33NO7,494.1951037,-1,[M+Cl]1-
icas#16,C25H35NO7,496.2107538,-1,[M+Cl]1-
icas#17,C26H35NO7,508.2107538,-1,[M+Cl]1-
icas#18,C26H37NO7,510.2264038,-1,[M+Cl]1-
icas#19,C27H37NO7,522.2264038,-1,[M+Cl]1-
icas#20,C27H39NO7,524.2420539,-1,[M+Cl]1-
icas#21,C28H39NO7,536.2420539,-1,[M+Cl]1-
icas#22,C28H41NO7,538.257704,-1,[M+Cl]1-
icos#1,C22H29NO7,454.1638036,-1,[M+Cl]1-
icos#3,C24H31NO7,480.1794536,-1,[M+Cl]1-
icos#9,C20H25NO7,426.1325034,-1,[M+Cl]1-
icos#10,C24H33NO7,482.1951037,-1,[M+Cl]1-
icos#15,C25H33NO7,494.1951037,-1,[M+Cl]1-
icos#16,C25H35NO7,496.2107538,-1,[M+Cl]1-
icos#17,C26H35NO7,508.2107538,-1,[M+Cl]1-
icos#18,C26H37NO7,510.2264038,-1,[M+Cl]1-
oscr#1,C13H24O6,311.1266898,-1,[M+Cl]1-
oscr#3,C15H26O6,337.1423398,-1,[M+Cl]1-
oscr#7,C13H22O6,309.1110397,-1,[M+Cl]1-
oscr#9,C11H20O6,283.0953896,-1,[M+Cl]1-
oscr#10,C15H28O6,339.1579899,-1,[M+Cl]1-
oscr#12,C12H22O6,297.1110397,-1,[M+Cl]1-
oscr#14,C14H26O6,325.1423398,-1,[M+Cl]1-
oscr#15,C16H28O6,351.1579899,-1,[M+Cl]1-
oscr#16,C16H30O6,353.17364,-1,[M+Cl]1-
oscr#17,C17H30O6,365.17364,-1,[M+Cl]1-
oscr#18,C17H32O6,367.18929,-1,[M+Cl]1-
oscr#19,C18H32O6,379.18929,-1,[M+Cl]1-
oscr#20,C18H34O6,381.2049401,-1,[M+Cl]1-
oscr#21,C19H34O6,393.2049401,-1,[M+Cl]1-
oscr#22,C19H36O6,395.2205902,-1,[M+Cl]1-
oscr#23,C20H36O6,407.2205902,-1,[M+Cl]1-
oscr#24,C20H38O6,409.2362402,-1,[M+Cl]1-
oscr#25,C21H38O6,421.2362402,-1,[M+Cl]1-
oscr#26,C21H40O6,423.2518903,-1,[M+Cl]1-
oscr#27,C22H40O6,435.2518903,-1,[M+Cl]1-
oscr#28,C22H42O6,437.2675404,-1,[M+Cl]1-
oscr#29,C23H42O6,449.2675404,-1,[M+Cl]1-
oscr#30,C23H44O6,451.2831904,-1,[M+Cl]1-
oscr#31,C24H44O6,463.2831904,-1,[M+Cl]1-
oscr#32,C24H46O6,465.2988405,-1,[M+Cl]1-
oscr#33,C25H46O6,477.2988405,-1,[M+Cl]1-
oscr#34,C25H48O6,479.3144905,-1,[M+Cl]1-
oscr#35,C26H48O6,491.3144905,-1,[M+Cl]1-
oscr#36,C26H50O6,493.3301406,-1,[M+Cl]1-
oscr#37,C27H50O6,505.3301406,-1,[M+Cl]1-
oscr#38,C27H52O6,507.3457907,-1,[M+Cl]1-
glas#1,C19H34O11,473.1795132,-1,[M+Cl]1-
glas#3,C21H36O11,499.1951633,-1,[M+Cl]1-
glas#10,C21H38O11,501.2108133,-1,[M+Cl]1-
glas#16,C22H40O11,515.2264634,-1,[M+Cl]1-
glas#18,C23H42O11,529.2421135,-1,[M+Cl]1-
glas#20,C24H44O11,543.2577635,-1,[M+Cl]1-
glas#22,C25H46O11,557.2734136,-1,[M+Cl]1-
glas#24,C26H48O11,571.2890636,-1,[M+Cl]1-
glas#26,C27H50O11,585.3047137,-1,[M+Cl]1-
hbas#3,C22H30O8,457.1634692,-1,[M+Cl]1-
hbas#10,C22H32O8,459.1791193,-1,[M+Cl]1-
mbas#3,C20H32O7,419.1842047,-1,[M+Cl]1-
mbas#10,C20H34O7,421.1998547,-1,[M+Cl]1-
dasc#1,C26H46O11,569.2734136,-1,[M+Cl]1-
npar#1,C26H38N6O13,677.2190866,-1,[M+Cl]1-
npar#2,C21H30N6O9,545.1768279,-1,[M+Cl]1-
part#9,C11H20O6,283.0953896,-1,[M+Cl]1-
pasa#9,C30H38N2O10,621.2220467,-1,[M+Cl]1-
pasc#1,C25H37NO9,530.2162331,-1,[M+Cl]1-
pasc#9,C23H33NO9,502.1849329,-1,[M+Cl]1-
pasc#12,C24H35NO9,516.200583,-1,[M+Cl]1-
pasy#9,C23H31NO8,484.1743683,-1,[M+Cl]1-
ubas#1,C27H46N2O13,641.2693908,-1,[M+Cl]1-
ubas#2,C28H48N2O13,655.2850409,-1,[M+Cl]1-
dhas#18,C17H32O8,399.1791193,-1,[M+Cl]1-
tsas#9,C23H33NO9,502.1849329,-1,[M+Cl]1-
osas#9,C23H33NO10,518.1798476,-1,[M+Cl]1-
osas#10,C27H41NO10,574.2424478,-1,[M+Cl]1-
osas#2,C24H35NO9,516.200583,-1,[M+Cl]1-
sufac#1,C15H30O6S,373.1457107,-1,[M+Cl]1-
sufal#1,C15H32O5S,359.1664461,-1,[M+Cl]1-
sufal#2,C15H32O5S,359.1664461,-1,[M+Cl]1-
sufal#3,C15H32O5S,359.1664461,-1,[M+Cl]1-
sufal#4,C15H32O5S,359.1664461,-1,[M+Cl]1-
sufac#2,C15H30O6S,373.1457107,-1,[M+Cl]1-
npar#3,C21H30N6O10,561.1717425,-1,[M+Cl]1-
anglas#1,C26H39NO12,592.216627,-1,[M+Cl]1-
anglas#2,C26H40NO15P,672.1829574,-1,[M+Cl]1-
anglas#3,C28H41NO12,618.2322771,-1,[M+Cl]1-
anglas#7,C26H37NO12,590.2009769,-1,[M+Cl]1-
anglas#9,C24H35NO12,564.1853269,-1,[M+Cl]1-
ascr#69,C18H34O10,445.1845986,-1,[M+Cl]1-
ascr#81,C25H34N2O10,557.1907466,-1,[M+Cl]1-
ascr#82,C30H41N3O13,686.2333397,-1,[M+Cl]1-
bhas#9,C11H20O7,299.0903043,-1,[M+Cl]1-
